"","game","id","roundno","groupness","equalitycondition","tokenstoingroup","tokenstooutgroup","tokenstoself","roundcat","ingroupfav","selfgiving"
"1","EG01","4759","8","group","equalstatus",0,1,0,"1",0.5,0.125
"2","EG01","4757","8","group","equalstatus",1,0,0,"1",0.625,0
"3","EG01","4761","8","group","equalstatus",1,0,0,"1",1,0
"4","EG01","4763","8","group","equalstatus",1,0,0,"1",0.625,0
"5","EG01","4753","8","group","equalstatus",1,0,0,"1",0.875,0
"6","EG01","4751","8","group","equalstatus",1,0,0,"1",1,0
"7","EG01","4754","8","group","equalstatus",0,1,0,"1",0.875,0
"8","EG01","4755","8","group","equalstatus",1,0,1,"1",1,0.5
"9","EG01","4756","8","group","equalstatus",1,0,1,"1",0.75,0.25
"10","EG01","4758","8","group","equalstatus",0,1,0,"1",0.5,0
"11","EG01","4762","8","group","equalstatus",1,0,0,"1",0.375,0
"12","EG01","4750","8","group","equalstatus",0,1,0,"1",0.75,0
"13","EG01","4752","8","group","equalstatus",1,0,0,"1",0.875,0
"14","EG01","4760","8","group","equalstatus",1,0,0,"1",1,0
"15","EG01","4759","16","group","equalstatus",1,0,0,"2",0.875,0.625
"16","EG01","4757","16","group","equalstatus",1,0,0,"2",1,0
"17","EG01","4761","16","group","equalstatus",1,0,0,"2",0.875,0
"18","EG01","4763","16","group","equalstatus",1,0,0,"2",0.625,0
"19","EG01","4753","16","group","equalstatus",0,1,0,"2",0.25,0
"20","EG01","4751","16","group","equalstatus",1,0,0,"2",1,0
"21","EG01","4754","16","group","equalstatus",1,0,0,"2",1,0
"22","EG01","4755","16","group","equalstatus",1,0,0,"2",0.875,0.5
"23","EG01","4756","16","group","equalstatus",1,0,0,"2",0.875,0.25
"24","EG01","4758","16","group","equalstatus",0,1,0,"2",0.125,0
"25","EG01","4762","16","group","equalstatus",0,1,0,"2",0.25,0
"26","EG01","4750","16","group","equalstatus",0,1,0,"2",0.375,0
"27","EG01","4752","16","group","equalstatus",0,1,0,"2",0.625,0
"28","EG01","4760","16","group","equalstatus",1,0,0,"2",0.875,0
"29","EG01","4759","24","group","equalstatus",1,0,0,"3",0.625,0.25
"30","EG01","4757","24","group","equalstatus",1,0,0,"3",1,0
"31","EG01","4761","24","group","equalstatus",1,0,0,"3",0.875,0
"32","EG01","4763","24","group","equalstatus",1,0,0,"3",0.75,0
"33","EG01","4753","24","group","equalstatus",1,0,0,"3",0.5,0
"34","EG01","4751","24","group","equalstatus",1,0,0,"3",1,0
"35","EG01","4754","24","group","equalstatus",1,0,0,"3",1,0
"36","EG01","4755","24","group","equalstatus",1,0,1,"3",1,0.625
"37","EG01","4756","24","group","equalstatus",1,0,0,"3",0.75,0.25
"38","EG01","4758","24","group","equalstatus",0,1,0,"3",0.25,0
"39","EG01","4762","24","group","equalstatus",1,0,0,"3",0.875,0
"40","EG01","4750","24","group","equalstatus",0,1,0,"3",0.625,0
"41","EG01","4752","24","group","equalstatus",0,1,0,"3",0.75,0
"42","EG01","4760","24","group","equalstatus",0,1,0,"3",0.875,0
"43","EG01","4759","32","group","equalstatus",1,0,1,"4",0.875,0.5
"44","EG01","4757","32","group","equalstatus",1,0,0,"4",0.875,0
"45","EG01","4761","32","group","equalstatus",1,0,0,"4",1,0
"46","EG01","4763","32","group","equalstatus",0,1,0,"4",0.75,0
"47","EG01","4753","32","group","equalstatus",0,1,0,"4",0.5,0
"48","EG01","4751","32","group","equalstatus",1,0,0,"4",0.875,0
"49","EG01","4754","32","group","equalstatus",1,0,1,"4",0.875,0.25
"50","EG01","4755","32","group","equalstatus",1,0,1,"4",1,0.5
"51","EG01","4756","32","group","equalstatus",1,0,1,"4",1,0.25
"52","EG01","4758","32","group","equalstatus",0,1,0,"4",0.125,0
"53","EG01","4762","32","group","equalstatus",1,0,0,"4",0.625,0
"54","EG01","4750","32","group","equalstatus",0,1,0,"4",0.5,0
"55","EG01","4752","32","group","equalstatus",1,0,0,"4",0.25,0
"56","EG01","4760","32","group","equalstatus",1,0,0,"4",0.625,0
"57","EG01","4759","40","group","equalstatus",1,0,1,"5",0.75,0.625
"58","EG01","4757","40","group","equalstatus",1,0,0,"5",1,0
"59","EG01","4761","40","group","equalstatus",1,0,0,"5",1,0
"60","EG01","4763","40","group","equalstatus",1,0,0,"5",1,0
"61","EG01","4753","40","group","equalstatus",1,0,0,"5",0.5,0
"62","EG01","4751","40","group","equalstatus",1,0,0,"5",0.875,0
"63","EG01","4754","40","group","equalstatus",1,0,1,"5",1,0.75
"64","EG01","4755","40","group","equalstatus",1,0,1,"5",1,0.625
"65","EG01","4756","40","group","equalstatus",1,0,1,"5",0.875,0.25
"66","EG01","4758","40","group","equalstatus",0,1,0,"5",0.375,0
"67","EG01","4762","40","group","equalstatus",1,0,0,"5",0.875,0
"68","EG01","4750","40","group","equalstatus",1,0,0,"5",0.375,0
"69","EG01","4752","40","group","equalstatus",0,1,0,"5",0.5,0
"70","EG01","4760","40","group","equalstatus",1,0,0,"5",0.875,0
"71","EG02","4899","8","group","equalstatus",1,0,0,"1",0.375,0
"72","EG02","4897","8","group","equalstatus",0,1,0,"1",0.25,0
"73","EG02","4901","8","group","equalstatus",0,1,0,"1",0.75,0
"74","EG02","4903","8","group","equalstatus",1,0,0,"1",0.875,0
"75","EG02","4893","8","group","equalstatus",1,0,0,"1",0.5,0
"76","EG02","4891","8","group","equalstatus",1,0,0,"1",0.75,0
"77","EG02","4894","8","group","equalstatus",1,0,1,"1",1,0.125
"78","EG02","4895","8","group","equalstatus",0,1,0,"1",0.375,0
"79","EG02","4896","8","group","equalstatus",1,0,0,"1",0.625,0
"80","EG02","4898","8","group","equalstatus",1,0,0,"1",1,0
"81","EG02","4902","8","group","equalstatus",1,0,0,"1",1,0.375
"82","EG02","4890","8","group","equalstatus",0,1,0,"1",0.875,0
"83","EG02","4892","8","group","equalstatus",0,1,0,"1",0.375,0
"84","EG02","4900","8","group","equalstatus",0,1,0,"1",0.625,0
"85","EG02","4899","16","group","equalstatus",1,0,0,"2",0.5,0
"86","EG02","4897","16","group","equalstatus",0,1,0,"2",0.125,0
"87","EG02","4901","16","group","equalstatus",1,0,0,"2",0.25,0
"88","EG02","4903","16","group","equalstatus",1,0,0,"2",0.625,0
"89","EG02","4893","16","group","equalstatus",1,0,0,"2",0.875,0
"90","EG02","4891","16","group","equalstatus",1,0,0,"2",1,0
"91","EG02","4894","16","group","equalstatus",1,0,0,"2",0.875,0.375
"92","EG02","4895","16","group","equalstatus",0,1,0,"2",0.125,0
"93","EG02","4896","16","group","equalstatus",1,0,0,"2",1,0
"94","EG02","4898","16","group","equalstatus",1,0,0,"2",1,0
"95","EG02","4902","16","group","equalstatus",1,0,1,"2",0.75,0.125
"96","EG02","4890","16","group","equalstatus",1,0,0,"2",1,0
"97","EG02","4892","16","group","equalstatus",0,1,0,"2",0.125,0
"98","EG02","4900","16","group","equalstatus",1,0,0,"2",0.875,0
"99","EG02","4899","24","group","equalstatus",1,0,0,"3",0.5,0
"100","EG02","4897","24","group","equalstatus",1,0,0,"3",0.75,0
"101","EG02","4901","24","group","equalstatus",1,0,1,"3",1,0.375
"102","EG02","4903","24","group","equalstatus",1,0,0,"3",1,0
"103","EG02","4893","24","group","equalstatus",1,0,0,"3",0.875,0
"104","EG02","4891","24","group","equalstatus",0,1,0,"3",0.625,0
"105","EG02","4894","24","group","equalstatus",1,0,1,"3",1,0.125
"106","EG02","4895","24","group","equalstatus",1,0,0,"3",0.5,0
"107","EG02","4896","24","group","equalstatus",1,0,0,"3",1,0
"108","EG02","4898","24","group","equalstatus",1,0,0,"3",0.875,0
"109","EG02","4902","24","group","equalstatus",1,0,1,"3",1,1
"110","EG02","4890","24","group","equalstatus",1,0,0,"3",1,0
"111","EG02","4892","24","group","equalstatus",1,0,0,"3",0.375,0
"112","EG02","4900","24","group","equalstatus",0,1,0,"3",0.375,0
"113","EG02","4899","32","group","equalstatus",0,1,0,"4",0.375,0
"114","EG02","4897","32","group","equalstatus",0,1,0,"4",0.5,0
"115","EG02","4901","32","group","equalstatus",1,0,0,"4",1,0.5
"116","EG02","4903","32","group","equalstatus",1,0,0,"4",1,0.5
"117","EG02","4893","32","group","equalstatus",1,0,0,"4",0.875,0
"118","EG02","4891","32","group","equalstatus",1,0,0,"4",1,0
"119","EG02","4894","32","group","equalstatus",1,0,1,"4",1,0.5
"120","EG02","4895","32","group","equalstatus",1,0,0,"4",0.625,0
"121","EG02","4896","32","group","equalstatus",1,0,0,"4",0.875,0
"122","EG02","4898","32","group","equalstatus",1,0,1,"4",1,0.125
"123","EG02","4902","32","group","equalstatus",1,0,0,"4",1,0.625
"124","EG02","4890","32","group","equalstatus",1,0,0,"4",1,0
"125","EG02","4892","32","group","equalstatus",0,1,0,"4",0,0
"126","EG02","4900","32","group","equalstatus",1,0,0,"4",0.625,0
"127","EG02","4899","40","group","equalstatus",0,1,0,"5",0.75,0
"128","EG02","4897","40","group","equalstatus",0,1,0,"5",0.5,0
"129","EG02","4901","40","group","equalstatus",1,0,1,"5",1,1
"130","EG02","4903","40","group","equalstatus",1,0,1,"5",1,0.375
"131","EG02","4893","40","group","equalstatus",0,1,0,"5",0.875,0
"132","EG02","4891","40","group","equalstatus",1,0,0,"5",1,0
"133","EG02","4894","40","group","equalstatus",1,0,1,"5",1,0.5
"134","EG02","4895","40","group","equalstatus",1,0,0,"5",0.5,0
"135","EG02","4896","40","group","equalstatus",1,0,1,"5",0.875,0.25
"136","EG02","4898","40","group","equalstatus",1,0,0,"5",1,0
"137","EG02","4902","40","group","equalstatus",1,0,1,"5",1,0.5
"138","EG02","4890","40","group","equalstatus",1,0,0,"5",1,0
"139","EG02","4892","40","group","equalstatus",1,0,0,"5",0.5,0
"140","EG02","4900","40","group","equalstatus",1,0,0,"5",0.625,0
"141","EG03","5201","8","group","equalstatus",1,0,0,"1",1,0
"142","EG03","5199","8","group","equalstatus",1,0,0,"1",0.875,0
"143","EG03","5203","8","group","equalstatus",0,1,0,"1",0.125,0
"144","EG03","5205","8","group","equalstatus",1,0,0,"1",0.625,0
"145","EG03","5195","8","group","equalstatus",1,0,0,"1",1,0
"146","EG03","5193","8","group","equalstatus",1,0,0,"1",1,0
"147","EG03","5196","8","group","equalstatus",0,1,0,"1",0.625,0
"148","EG03","5197","8","group","equalstatus",0,1,0,"1",0,0
"149","EG03","5198","8","group","equalstatus",0,1,0,"1",0.875,0
"150","EG03","5200","8","group","equalstatus",0,1,0,"1",0.75,0
"151","EG03","5204","8","group","equalstatus",1,0,0,"1",0.5,0
"152","EG03","5192","8","group","equalstatus",1,0,0,"1",1,0
"153","EG03","5194","8","group","equalstatus",1,0,0,"1",0.625,0
"154","EG03","5202","8","group","equalstatus",1,0,0,"1",1,0
"155","EG03","5201","16","group","equalstatus",1,0,0,"2",1,0
"156","EG03","5199","16","group","equalstatus",1,0,0,"2",0.375,0
"157","EG03","5203","16","group","equalstatus",0,1,0,"2",0.125,0.125
"158","EG03","5205","16","group","equalstatus",0,1,0,"2",0.875,0
"159","EG03","5195","16","group","equalstatus",1,0,0,"2",1,0
"160","EG03","5193","16","group","equalstatus",1,0,0,"2",1,0
"161","EG03","5196","16","group","equalstatus",0,1,0,"2",0.875,0
"162","EG03","5197","16","group","equalstatus",0,1,0,"2",0,0
"163","EG03","5198","16","group","equalstatus",1,0,0,"2",1,0
"164","EG03","5200","16","group","equalstatus",1,0,0,"2",1,0
"165","EG03","5204","16","group","equalstatus",1,0,0,"2",0.625,0
"166","EG03","5192","16","group","equalstatus",1,0,0,"2",0.5,0
"167","EG03","5194","16","group","equalstatus",1,0,0,"2",0.125,0
"168","EG03","5202","16","group","equalstatus",1,0,0,"2",1,0
"169","EG03","5201","24","group","equalstatus",1,0,0,"3",0.875,0
"170","EG03","5199","24","group","equalstatus",1,0,0,"3",0.75,0
"171","EG03","5203","24","group","equalstatus",0,1,0,"3",0,0
"172","EG03","5205","24","group","equalstatus",1,0,0,"3",0.875,0
"173","EG03","5195","24","group","equalstatus",1,0,0,"3",1,0
"174","EG03","5193","24","group","equalstatus",1,0,0,"3",0.875,0
"175","EG03","5196","24","group","equalstatus",1,0,0,"3",0.625,0
"176","EG03","5197","24","group","equalstatus",0,1,0,"3",0,0
"177","EG03","5198","24","group","equalstatus",1,0,0,"3",1,0
"178","EG03","5200","24","group","equalstatus",1,0,0,"3",1,0
"179","EG03","5204","24","group","equalstatus",1,0,0,"3",0.875,0
"180","EG03","5192","24","group","equalstatus",1,0,0,"3",0.875,0
"181","EG03","5194","24","group","equalstatus",1,0,0,"3",0.75,0
"182","EG03","5202","24","group","equalstatus",1,0,0,"3",1,0
"183","EG03","5201","32","group","equalstatus",1,0,0,"4",1,0
"184","EG03","5199","32","group","equalstatus",1,0,0,"4",1,0
"185","EG03","5203","32","group","equalstatus",0,1,0,"4",0,0
"186","EG03","5205","32","group","equalstatus",0,1,0,"4",0.875,0
"187","EG03","5195","32","group","equalstatus",1,0,0,"4",1,0
"188","EG03","5193","32","group","equalstatus",1,0,0,"4",0.875,0
"189","EG03","5196","32","group","equalstatus",1,0,0,"4",0.75,0
"190","EG03","5197","32","group","equalstatus",0,1,0,"4",0,0
"191","EG03","5198","32","group","equalstatus",1,0,0,"4",0.75,0
"192","EG03","5200","32","group","equalstatus",1,0,1,"4",1,0.75
"193","EG03","5204","32","group","equalstatus",1,0,0,"4",0.75,0
"194","EG03","5192","32","group","equalstatus",1,0,0,"4",1,0
"195","EG03","5194","32","group","equalstatus",0,1,0,"4",0.5,0
"196","EG03","5202","32","group","equalstatus",1,0,0,"4",1,0
"197","EG03","5201","40","group","equalstatus",1,0,0,"5",1,0
"198","EG03","5199","40","group","equalstatus",1,0,0,"5",1,0
"199","EG03","5203","40","group","equalstatus",0,1,0,"5",0,0
"200","EG03","5205","40","group","equalstatus",1,0,0,"5",0.875,0
"201","EG03","5195","40","group","equalstatus",1,0,0,"5",1,0
"202","EG03","5193","40","group","equalstatus",1,0,0,"5",1,0
"203","EG03","5196","40","group","equalstatus",1,0,0,"5",0.875,0
"204","EG03","5197","40","group","equalstatus",0,1,0,"5",0,0
"205","EG03","5198","40","group","equalstatus",1,0,0,"5",1,0
"206","EG03","5200","40","group","equalstatus",1,0,1,"5",1,1
"207","EG03","5204","40","group","equalstatus",1,0,0,"5",1,0
"208","EG03","5192","40","group","equalstatus",1,0,0,"5",1,0
"209","EG03","5194","40","group","equalstatus",1,0,0,"5",0.875,0
"210","EG03","5202","40","group","equalstatus",1,0,0,"5",1,0
"211","EG05","5841","8","group","equalstatus",1,0,1,"1",0.875,0.5
"212","EG05","5839","8","group","equalstatus",1,0,0,"1",1,0.25
"213","EG05","5843","8","group","equalstatus",1,0,0,"1",1,0
"214","EG05","5845","8","group","equalstatus",0,1,0,"1",0.625,0.375
"215","EG05","5835","8","group","equalstatus",1,0,0,"1",0.5,0
"216","EG05","5833","8","group","equalstatus",1,0,0,"1",1,0
"217","EG05","5836","8","group","equalstatus",1,0,0,"1",1,0
"218","EG05","5837","8","group","equalstatus",0,1,0,"1",0.375,0
"219","EG05","5838","8","group","equalstatus",1,0,0,"1",0.5,0
"220","EG05","5840","8","group","equalstatus",1,0,0,"1",0.875,0
"221","EG05","5844","8","group","equalstatus",1,0,0,"1",1,0
"222","EG05","5832","8","group","equalstatus",0,1,0,"1",0.125,0
"223","EG05","5834","8","group","equalstatus",1,0,0,"1",0.625,0
"224","EG05","5842","8","group","equalstatus",1,0,0,"1",0.5,0
"225","EG05","5841","16","group","equalstatus",1,0,0,"2",0.75,0.25
"226","EG05","5839","16","group","equalstatus",1,0,0,"2",1,0.125
"227","EG05","5843","16","group","equalstatus",1,0,0,"2",1,0
"228","EG05","5845","16","group","equalstatus",1,0,1,"2",0.875,0.875
"229","EG05","5835","16","group","equalstatus",1,0,1,"2",0.875,0.375
"230","EG05","5833","16","group","equalstatus",1,0,0,"2",1,0
"231","EG05","5836","16","group","equalstatus",1,0,0,"2",0.875,0
"232","EG05","5837","16","group","equalstatus",1,0,0,"2",0.5,0
"233","EG05","5838","16","group","equalstatus",1,0,0,"2",0.625,0
"234","EG05","5840","16","group","equalstatus",1,0,0,"2",1,0
"235","EG05","5844","16","group","equalstatus",1,0,0,"2",1,0
"236","EG05","5832","16","group","equalstatus",1,0,0,"2",0.375,0
"237","EG05","5834","16","group","equalstatus",0,1,0,"2",0.625,0
"238","EG05","5842","16","group","equalstatus",1,0,0,"2",0.875,0
"239","EG05","5841","24","group","equalstatus",0,1,0,"3",0.75,0.25
"240","EG05","5839","24","group","equalstatus",1,0,0,"3",1,0.125
"241","EG05","5843","24","group","equalstatus",1,0,0,"3",1,0
"242","EG05","5845","24","group","equalstatus",1,0,1,"3",0.75,0.75
"243","EG05","5835","24","group","equalstatus",1,0,0,"3",0.875,0.375
"244","EG05","5833","24","group","equalstatus",1,0,0,"3",1,0
"245","EG05","5836","24","group","equalstatus",1,0,0,"3",1,0
"246","EG05","5837","24","group","equalstatus",0,1,0,"3",0.25,0
"247","EG05","5838","24","group","equalstatus",1,0,0,"3",0.375,0
"248","EG05","5840","24","group","equalstatus",1,0,0,"3",1,0
"249","EG05","5844","24","group","equalstatus",1,0,0,"3",0.875,0
"250","EG05","5832","24","group","equalstatus",0,1,0,"3",0.5,0
"251","EG05","5834","24","group","equalstatus",1,0,0,"3",0.375,0
"252","EG05","5842","24","group","equalstatus",1,0,0,"3",1,0
"253","EG05","5841","32","group","equalstatus",1,0,0,"4",0.375,0.125
"254","EG05","5839","32","group","equalstatus",1,0,0,"4",1,0
"255","EG05","5843","32","group","equalstatus",1,0,0,"4",1,0
"256","EG05","5845","32","group","equalstatus",1,0,1,"4",1,0.75
"257","EG05","5835","32","group","equalstatus",0,1,0,"4",0.875,0.625
"258","EG05","5833","32","group","equalstatus",1,0,0,"4",1,0
"259","EG05","5836","32","group","equalstatus",1,0,0,"4",1,0
"260","EG05","5837","32","group","equalstatus",0,1,0,"4",0.375,0
"261","EG05","5838","32","group","equalstatus",1,0,0,"4",0.75,0
"262","EG05","5840","32","group","equalstatus",1,0,0,"4",1,0
"263","EG05","5844","32","group","equalstatus",1,0,0,"4",0.875,0
"264","EG05","5832","32","group","equalstatus",0,1,0,"4",0.5,0
"265","EG05","5834","32","group","equalstatus",1,0,0,"4",0.125,0
"266","EG05","5842","32","group","equalstatus",1,0,0,"4",1,0
"267","EG05","5841","40","group","equalstatus",1,0,1,"5",1,0.5
"268","EG05","5839","40","group","equalstatus",0,1,0,"5",0.875,0.125
"269","EG05","5843","40","group","equalstatus",1,0,0,"5",1,0
"270","EG05","5845","40","group","equalstatus",1,0,1,"5",1,1
"271","EG05","5835","40","group","equalstatus",1,0,1,"5",1,0.875
"272","EG05","5833","40","group","equalstatus",1,0,0,"5",1,0
"273","EG05","5836","40","group","equalstatus",1,0,0,"5",1,0
"274","EG05","5837","40","group","equalstatus",1,0,0,"5",0.5,0
"275","EG05","5838","40","group","equalstatus",1,0,0,"5",1,0
"276","EG05","5840","40","group","equalstatus",1,0,0,"5",1,0.375
"277","EG05","5844","40","group","equalstatus",1,0,1,"5",1,0.125
"278","EG05","5832","40","group","equalstatus",0,1,0,"5",0.125,0
"279","EG05","5834","40","group","equalstatus",1,0,0,"5",0.375,0
"280","EG05","5842","40","group","equalstatus",1,0,0,"5",1,0
"281","EI01","4451","8","individual","equalstatus",1,0,0,"1",0.625,0
"282","EI01","4449","8","individual","equalstatus",1,0,0,"1",0.5,0
"283","EI01","4453","8","individual","equalstatus",0,1,0,"1",0.5,0
"284","EI01","4455","8","individual","equalstatus",1,0,0,"1",0.5,0
"285","EI01","4445","8","individual","equalstatus",0,1,0,"1",0.25,0
"286","EI01","4443","8","individual","equalstatus",1,0,0,"1",0.75,0
"287","EI01","4446","8","individual","equalstatus",1,0,0,"1",0.25,0
"288","EI01","4447","8","individual","equalstatus",0,1,0,"1",0.125,0
"289","EI01","4448","8","individual","equalstatus",0,1,0,"1",0,0
"290","EI01","4450","8","individual","equalstatus",0,1,0,"1",0,0
"291","EI01","4454","8","individual","equalstatus",0,1,0,"1",0.5,0
"292","EI01","4442","8","individual","equalstatus",1,0,0,"1",0.625,0.125
"293","EI01","4444","8","individual","equalstatus",0,1,0,"1",0.625,0
"294","EI01","4452","8","individual","equalstatus",1,0,0,"1",0.625,0
"295","EI01","4451","16","individual","equalstatus",0,1,0,"2",0.75,0
"296","EI01","4449","16","individual","equalstatus",1,0,0,"2",0.5,0
"297","EI01","4453","16","individual","equalstatus",1,0,0,"2",0.625,0
"298","EI01","4455","16","individual","equalstatus",1,0,0,"2",0.625,0
"299","EI01","4445","16","individual","equalstatus",0,1,0,"2",0.5,0
"300","EI01","4443","16","individual","equalstatus",0,1,0,"2",0.25,0
"301","EI01","4446","16","individual","equalstatus",0,1,0,"2",0.5,0
"302","EI01","4447","16","individual","equalstatus",1,0,0,"2",0.625,0
"303","EI01","4448","16","individual","equalstatus",0,1,0,"2",0,0
"304","EI01","4450","16","individual","equalstatus",1,0,0,"2",0.5,0
"305","EI01","4454","16","individual","equalstatus",0,1,0,"2",0.5,0
"306","EI01","4442","16","individual","equalstatus",1,0,0,"2",0.625,0
"307","EI01","4444","16","individual","equalstatus",0,1,0,"2",0.625,0
"308","EI01","4452","16","individual","equalstatus",1,0,0,"2",0.625,0
"309","EI01","4451","24","individual","equalstatus",1,0,1,"3",0.875,0.125
"310","EI01","4449","24","individual","equalstatus",0,1,0,"3",0.5,0
"311","EI01","4453","24","individual","equalstatus",1,0,0,"3",0.875,0
"312","EI01","4455","24","individual","equalstatus",1,0,0,"3",0.875,0
"313","EI01","4445","24","individual","equalstatus",0,1,0,"3",0.75,0
"314","EI01","4443","24","individual","equalstatus",1,0,0,"3",0.5,0
"315","EI01","4446","24","individual","equalstatus",1,0,0,"3",0.625,0
"316","EI01","4447","24","individual","equalstatus",0,1,0,"3",0.5,0
"317","EI01","4448","24","individual","equalstatus",0,1,0,"3",0,0
"318","EI01","4450","24","individual","equalstatus",1,0,0,"3",0.625,0
"319","EI01","4454","24","individual","equalstatus",0,1,0,"3",0.5,0
"320","EI01","4442","24","individual","equalstatus",0,1,0,"3",0.25,0
"321","EI01","4444","24","individual","equalstatus",1,0,0,"3",0.625,0
"322","EI01","4452","24","individual","equalstatus",1,0,0,"3",0.5,0
"323","EI01","4451","32","individual","equalstatus",0,1,0,"4",0.625,0.25
"324","EI01","4449","32","individual","equalstatus",0,1,0,"4",0.875,0.875
"325","EI01","4453","32","individual","equalstatus",0,1,0,"4",0.625,0
"326","EI01","4455","32","individual","equalstatus",0,1,0,"4",0.625,0.125
"327","EI01","4445","32","individual","equalstatus",1,0,0,"4",0.375,0
"328","EI01","4443","32","individual","equalstatus",0,1,0,"4",0,0
"329","EI01","4446","32","individual","equalstatus",0,1,0,"4",0.125,0
"330","EI01","4447","32","individual","equalstatus",0,1,0,"4",0.125,0
"331","EI01","4448","32","individual","equalstatus",0,1,0,"4",0,0
"332","EI01","4450","32","individual","equalstatus",0,1,0,"4",0.5,0
"333","EI01","4454","32","individual","equalstatus",0,1,0,"4",0.375,0
"334","EI01","4442","32","individual","equalstatus",0,1,0,"4",0.5,0.125
"335","EI01","4444","32","individual","equalstatus",0,1,0,"4",0.25,0
"336","EI01","4452","32","individual","equalstatus",1,0,0,"4",0.625,0
"337","EI01","4451","40","individual","equalstatus",1,0,1,"5",0.875,0.125
"338","EI01","4449","40","individual","equalstatus",1,0,1,"5",0.625,0.5
"339","EI01","4453","40","individual","equalstatus",0,1,0,"5",0.375,0
"340","EI01","4455","40","individual","equalstatus",1,0,1,"5",0.75,0.625
"341","EI01","4445","40","individual","equalstatus",0,1,0,"5",0.375,0
"342","EI01","4443","40","individual","equalstatus",0,1,0,"5",0,0
"343","EI01","4446","40","individual","equalstatus",0,1,0,"5",0.25,0
"344","EI01","4447","40","individual","equalstatus",0,1,0,"5",0.25,0
"345","EI01","4448","40","individual","equalstatus",0,1,0,"5",0.25,0.25
"346","EI01","4450","40","individual","equalstatus",0,1,0,"5",0.25,0
"347","EI01","4454","40","individual","equalstatus",0,1,0,"5",0.375,0
"348","EI01","4442","40","individual","equalstatus",0,1,0,"5",0.5,0
"349","EI01","4444","40","individual","equalstatus",0,1,0,"5",0.375,0
"350","EI01","4452","40","individual","equalstatus",1,0,0,"5",0.375,0
"351","EI02","4871","8","individual","equalstatus",0,1,0,"1",0.125,0
"352","EI02","4869","8","individual","equalstatus",1,0,0,"1",0.375,0
"353","EI02","4873","8","individual","equalstatus",1,0,0,"1",0.375,0
"354","EI02","4875","8","individual","equalstatus",0,1,0,"1",0.125,0
"355","EI02","4865","8","individual","equalstatus",1,0,0,"1",0.375,0
"356","EI02","4863","8","individual","equalstatus",0,1,0,"1",0.25,0
"357","EI02","4866","8","individual","equalstatus",0,1,0,"1",0.5,0.25
"358","EI02","4867","8","individual","equalstatus",0,1,0,"1",0.25,0
"359","EI02","4868","8","individual","equalstatus",1,0,0,"1",0.25,0
"360","EI02","4870","8","individual","equalstatus",1,0,0,"1",0.5,0
"361","EI02","4874","8","individual","equalstatus",1,0,0,"1",0.625,0
