"","game","id","roundno","groupness","equalitycondition","tokenstoingroup","tokenstooutgroup","tokenstoself","roundcat","ingroupfav","selfgiving"
"362","EI02","4862","8","individual","equalstatus",0,1,0,"1",0.625,0
"363","EI02","4864","8","individual","equalstatus",0,1,0,"1",0.375,0
"364","EI02","4872","8","individual","equalstatus",1,0,0,"1",0.375,0
"365","EI02","4871","16","individual","equalstatus",0,1,0,"2",0.25,0
"366","EI02","4869","16","individual","equalstatus",0,1,0,"2",0.125,0
"367","EI02","4873","16","individual","equalstatus",0,1,0,"2",0.375,0
"368","EI02","4875","16","individual","equalstatus",0,1,0,"2",0.125,0
"369","EI02","4865","16","individual","equalstatus",1,0,0,"2",0.75,0
"370","EI02","4863","16","individual","equalstatus",0,1,0,"2",0.875,0
"371","EI02","4866","16","individual","equalstatus",1,0,0,"2",0.375,0
"372","EI02","4867","16","individual","equalstatus",1,0,0,"2",0.375,0
"373","EI02","4868","16","individual","equalstatus",0,1,0,"2",0.625,0
"374","EI02","4870","16","individual","equalstatus",1,0,0,"2",0.5,0
"375","EI02","4874","16","individual","equalstatus",1,0,0,"2",0.625,0
"376","EI02","4862","16","individual","equalstatus",0,1,0,"2",0.625,0
"377","EI02","4864","16","individual","equalstatus",0,1,0,"2",0.5,0
"378","EI02","4872","16","individual","equalstatus",0,1,0,"2",0.5,0
"379","EI02","4871","24","individual","equalstatus",0,1,0,"3",0.25,0
"380","EI02","4869","24","individual","equalstatus",0,1,0,"3",0.625,0
"381","EI02","4873","24","individual","equalstatus",0,1,0,"3",0.25,0
"382","EI02","4875","24","individual","equalstatus",1,0,0,"3",0.5,0
"383","EI02","4865","24","individual","equalstatus",1,0,0,"3",0.125,0
"384","EI02","4863","24","individual","equalstatus",1,0,0,"3",0.625,0.125
"385","EI02","4866","24","individual","equalstatus",1,0,0,"3",0.375,0
"386","EI02","4867","24","individual","equalstatus",1,0,0,"3",0.5,0
"387","EI02","4868","24","individual","equalstatus",1,0,0,"3",0.5,0
"388","EI02","4870","24","individual","equalstatus",1,0,0,"3",0.25,0
"389","EI02","4874","24","individual","equalstatus",0,1,0,"3",0.375,0
"390","EI02","4862","24","individual","equalstatus",1,0,0,"3",0.375,0
"391","EI02","4864","24","individual","equalstatus",1,0,0,"3",0.625,0
"392","EI02","4872","24","individual","equalstatus",0,1,0,"3",0.5,0
"393","EI02","4871","32","individual","equalstatus",0,1,0,"4",0,0
"394","EI02","4869","32","individual","equalstatus",1,0,0,"4",0.75,0
"395","EI02","4873","32","individual","equalstatus",0,1,0,"4",0.625,0
"396","EI02","4875","32","individual","equalstatus",1,0,1,"4",0.625,0.5
"397","EI02","4865","32","individual","equalstatus",1,0,0,"4",0.625,0
"398","EI02","4863","32","individual","equalstatus",0,1,0,"4",0.625,0.125
"399","EI02","4866","32","individual","equalstatus",0,1,0,"4",0.75,0
"400","EI02","4867","32","individual","equalstatus",1,0,0,"4",0.125,0
"401","EI02","4868","32","individual","equalstatus",1,0,0,"4",0.875,0
"402","EI02","4870","32","individual","equalstatus",0,1,0,"4",0.625,0
"403","EI02","4874","32","individual","equalstatus",1,0,0,"4",0.5,0
"404","EI02","4862","32","individual","equalstatus",0,1,0,"4",0.25,0
"405","EI02","4864","32","individual","equalstatus",0,1,0,"4",0.625,0
"406","EI02","4872","32","individual","equalstatus",0,1,0,"4",0.5,0
"407","EI02","4871","40","individual","equalstatus",0,1,0,"5",0,0
"408","EI02","4869","40","individual","equalstatus",1,0,1,"5",0.75,0.5
"409","EI02","4873","40","individual","equalstatus",0,1,0,"5",0.625,0.125
"410","EI02","4875","40","individual","equalstatus",0,1,0,"5",0.875,0.875
"411","EI02","4865","40","individual","equalstatus",0,1,0,"5",0.375,0
"412","EI02","4863","40","individual","equalstatus",1,0,1,"5",0.5,0.25
"413","EI02","4866","40","individual","equalstatus",1,0,1,"5",0.625,0.125
"414","EI02","4867","40","individual","equalstatus",1,0,0,"5",0.625,0.125
"415","EI02","4868","40","individual","equalstatus",1,0,0,"5",0.75,0
"416","EI02","4870","40","individual","equalstatus",0,1,0,"5",0.375,0
"417","EI02","4874","40","individual","equalstatus",0,1,0,"5",0.5,0
"418","EI02","4862","40","individual","equalstatus",1,0,0,"5",0.625,0
"419","EI02","4864","40","individual","equalstatus",0,1,0,"5",0,0
"420","EI02","4872","40","individual","equalstatus",0,1,0,"5",0.125,0
"421","EI03","4997","8","individual","equalstatus",0,1,0,"1",0.5,0.125
"422","EI03","4995","8","individual","equalstatus",1,0,0,"1",0.5,0.125
"423","EI03","4999","8","individual","equalstatus",1,0,0,"1",0.5,0
"424","EI03","5001","8","individual","equalstatus",0,1,0,"1",0.375,0
"425","EI03","4991","8","individual","equalstatus",1,0,0,"1",0.875,0
"426","EI03","4989","8","individual","equalstatus",1,0,0,"1",0.75,0
"427","EI03","4992","8","individual","equalstatus",0,1,0,"1",0.25,0
"428","EI03","4993","8","individual","equalstatus",1,0,0,"1",0.375,0
"429","EI03","4994","8","individual","equalstatus",1,0,0,"1",0.625,0
"430","EI03","4996","8","individual","equalstatus",0,1,0,"1",0.125,0
"431","EI03","5000","8","individual","equalstatus",0,1,0,"1",0.625,0
"432","EI03","4988","8","individual","equalstatus",1,0,0,"1",0.5,0
"433","EI03","4990","8","individual","equalstatus",0,1,0,"1",0.5,0
"434","EI03","4998","8","individual","equalstatus",1,0,0,"1",0.75,0
"435","EI03","4997","16","individual","equalstatus",0,1,0,"2",0.375,0
"436","EI03","4995","16","individual","equalstatus",0,1,0,"2",0.625,0.5
"437","EI03","4999","16","individual","equalstatus",1,0,1,"2",0.875,0.875
"438","EI03","5001","16","individual","equalstatus",0,1,0,"2",0.375,0.125
"439","EI03","4991","16","individual","equalstatus",0,1,0,"2",0.625,0
"440","EI03","4989","16","individual","equalstatus",1,0,1,"2",0.75,0.75
"441","EI03","4992","16","individual","equalstatus",1,0,0,"2",0.5,0.125
"442","EI03","4993","16","individual","equalstatus",1,0,1,"2",0.625,0.375
"443","EI03","4994","16","individual","equalstatus",0,1,0,"2",0.5,0
"444","EI03","4996","16","individual","equalstatus",1,0,0,"2",0.5,0
"445","EI03","5000","16","individual","equalstatus",1,0,1,"2",0.25,0.125
"446","EI03","4988","16","individual","equalstatus",1,0,1,"2",0.625,0.125
"447","EI03","4990","16","individual","equalstatus",0,1,0,"2",0.375,0
"448","EI03","4998","16","individual","equalstatus",0,1,0,"2",0.125,0
"449","EI03","4997","24","individual","equalstatus",1,0,0,"3",0.625,0.25
"450","EI03","4995","24","individual","equalstatus",1,0,1,"3",0.875,0.625
"451","EI03","4999","24","individual","equalstatus",1,0,1,"3",1,1
"452","EI03","5001","24","individual","equalstatus",1,0,1,"3",0.5,0.125
"453","EI03","4991","24","individual","equalstatus",1,0,0,"3",0.5,0
"454","EI03","4989","24","individual","equalstatus",1,0,1,"3",1,1
"455","EI03","4992","24","individual","equalstatus",1,0,0,"3",0.375,0
"456","EI03","4993","24","individual","equalstatus",0,1,0,"3",0.375,0.375
"457","EI03","4994","24","individual","equalstatus",1,0,0,"3",0.5,0
"458","EI03","4996","24","individual","equalstatus",0,1,0,"3",0.625,0
"459","EI03","5000","24","individual","equalstatus",1,0,1,"3",0.875,0.75
"460","EI03","4988","24","individual","equalstatus",0,1,0,"3",0.75,0.625
"461","EI03","4990","24","individual","equalstatus",1,0,0,"3",0.625,0
"462","EI03","4998","24","individual","equalstatus",1,0,0,"3",0.875,0
"463","EI03","4997","32","individual","equalstatus",1,0,0,"4",0.875,0.25
"464","EI03","4995","32","individual","equalstatus",1,0,1,"4",0.875,0.625
"465","EI03","4999","32","individual","equalstatus",1,0,1,"4",1,1
"466","EI03","5001","32","individual","equalstatus",1,0,0,"4",0.625,0
"467","EI03","4991","32","individual","equalstatus",1,0,1,"4",0.5,0.25
"468","EI03","4989","32","individual","equalstatus",1,0,1,"4",1,1
"469","EI03","4992","32","individual","equalstatus",1,0,1,"4",0.375,0.25
"470","EI03","4993","32","individual","equalstatus",1,0,1,"4",0.5,0.375
"471","EI03","4994","32","individual","equalstatus",1,0,0,"4",0.75,0
"472","EI03","4996","32","individual","equalstatus",0,1,0,"4",0.75,0
"473","EI03","5000","32","individual","equalstatus",1,0,1,"4",1,0.875
"474","EI03","4988","32","individual","equalstatus",1,0,1,"4",1,1
"475","EI03","4990","32","individual","equalstatus",1,0,0,"4",0.625,0
"476","EI03","4998","32","individual","equalstatus",0,1,0,"4",0.25,0
"477","EI03","4997","40","individual","equalstatus",0,1,0,"5",0.5,0
"478","EI03","4995","40","individual","equalstatus",1,0,1,"5",1,1
"479","EI03","4999","40","individual","equalstatus",1,0,1,"5",1,1
"480","EI03","5001","40","individual","equalstatus",0,1,0,"5",0.5,0
"481","EI03","4991","40","individual","equalstatus",1,0,1,"5",1,1
"482","EI03","4989","40","individual","equalstatus",1,0,1,"5",1,1
"483","EI03","4992","40","individual","equalstatus",0,1,0,"5",0.625,0.375
"484","EI03","4993","40","individual","equalstatus",1,0,1,"5",0.75,0.625
"485","EI03","4994","40","individual","equalstatus",0,1,0,"5",0.375,0.25
"486","EI03","4996","40","individual","equalstatus",0,1,0,"5",0.5,0
"487","EI03","5000","40","individual","equalstatus",1,0,1,"5",1,1
"488","EI03","4988","40","individual","equalstatus",1,0,1,"5",0.75,0.75
"489","EI03","4990","40","individual","equalstatus",1,0,0,"5",0.75,0.125
"490","EI03","4998","40","individual","equalstatus",0,1,0,"5",0.625,0
"491","EI04","5635","8","individual","equalstatus",1,0,0,"1",0.625,0.375
"492","EI04","5633","8","individual","equalstatus",0,1,0,"1",0.5,0.25
"493","EI04","5637","8","individual","equalstatus",1,0,0,"1",0.75,0
"494","EI04","5639","8","individual","equalstatus",0,1,0,"1",0.5,0
"495","EI04","5629","8","individual","equalstatus",1,0,0,"1",0.5,0
"496","EI04","5627","8","individual","equalstatus",1,0,1,"1",0.625,0.5
"497","EI04","5630","8","individual","equalstatus",0,1,0,"1",0.375,0
"498","EI04","5631","8","individual","equalstatus",0,1,0,"1",0.375,0
"499","EI04","5632","8","individual","equalstatus",1,0,0,"1",0.625,0
"500","EI04","5634","8","individual","equalstatus",1,0,0,"1",0.625,0
"501","EI04","5638","8","individual","equalstatus",0,1,0,"1",0.625,0.5
"502","EI04","5626","8","individual","equalstatus",0,1,0,"1",0.375,0
"503","EI04","5628","8","individual","equalstatus",1,0,0,"1",0.5,0
"504","EI04","5636","8","individual","equalstatus",0,1,0,"1",0.625,0.25
"505","EI04","5635","16","individual","equalstatus",0,1,0,"2",0.75,0.625
"506","EI04","5633","16","individual","equalstatus",1,0,1,"2",0.625,0.5
"507","EI04","5637","16","individual","equalstatus",1,0,1,"2",0.75,0.5
"508","EI04","5639","16","individual","equalstatus",1,0,0,"2",0.625,0
"509","EI04","5629","16","individual","equalstatus",1,0,1,"2",0.625,0.625
"510","EI04","5627","16","individual","equalstatus",1,0,1,"2",0.75,0.625
"511","EI04","5630","16","individual","equalstatus",1,0,0,"2",0.75,0
"512","EI04","5631","16","individual","equalstatus",0,1,0,"2",0.25,0
"513","EI04","5632","16","individual","equalstatus",0,1,0,"2",0.25,0
"514","EI04","5634","16","individual","equalstatus",0,1,0,"2",0.375,0.125
"515","EI04","5638","16","individual","equalstatus",0,1,0,"2",0.625,0.625
"516","EI04","5626","16","individual","equalstatus",0,1,0,"2",0.375,0
"517","EI04","5628","16","individual","equalstatus",0,1,0,"2",0.375,0
"518","EI04","5636","16","individual","equalstatus",1,0,1,"2",0.875,0.625
"519","EI04","5635","24","individual","equalstatus",1,0,0,"3",0.875,0.75
"520","EI04","5633","24","individual","equalstatus",1,0,0,"3",0.75,0.375
"521","EI04","5637","24","individual","equalstatus",1,0,1,"3",0.75,0.625
"522","EI04","5639","24","individual","equalstatus",1,0,1,"3",1,0.375
"523","EI04","5629","24","individual","equalstatus",0,1,0,"3",0.75,0.75
"524","EI04","5627","24","individual","equalstatus",1,0,0,"3",0.75,0.375
"525","EI04","5630","24","individual","equalstatus",0,1,0,"3",0.375,0
"526","EI04","5631","24","individual","equalstatus",0,1,0,"3",0,0
"527","EI04","5632","24","individual","equalstatus",1,0,0,"3",0.5,0
"528","EI04","5634","24","individual","equalstatus",0,1,0,"3",0.25,0
"529","EI04","5638","24","individual","equalstatus",1,0,1,"3",0.875,0.875
"530","EI04","5626","24","individual","equalstatus",1,0,0,"3",0.375,0
"531","EI04","5628","24","individual","equalstatus",1,0,0,"3",0.875,0
"532","EI04","5636","24","individual","equalstatus",1,0,0,"3",0.75,0.5
"533","EI04","5635","32","individual","equalstatus",1,0,1,"4",0.625,0.625
"534","EI04","5633","32","individual","equalstatus",0,1,0,"4",0.625,0.5
"535","EI04","5637","32","individual","equalstatus",1,0,1,"4",1,0.625
"536","EI04","5639","32","individual","equalstatus",0,1,0,"4",0.75,0.625
"537","EI04","5629","32","individual","equalstatus",1,0,1,"4",1,1
"538","EI04","5627","32","individual","equalstatus",1,0,1,"4",0.875,0.75
"539","EI04","5630","32","individual","equalstatus",0,1,0,"4",0.25,0
"540","EI04","5631","32","individual","equalstatus",0,1,0,"4",0.125,0.125
"541","EI04","5632","32","individual","equalstatus",0,1,0,"4",0.125,0
"542","EI04","5634","32","individual","equalstatus",0,1,0,"4",0.375,0.375
"543","EI04","5638","32","individual","equalstatus",1,0,1,"4",0.875,0.75
"544","EI04","5626","32","individual","equalstatus",0,1,0,"4",0.375,0
"545","EI04","5628","32","individual","equalstatus",1,0,0,"4",0.5,0
"546","EI04","5636","32","individual","equalstatus",1,0,0,"4",0.875,0.75
"547","EI04","5635","40","individual","equalstatus",1,0,1,"5",0.75,0.75
"548","EI04","5633","40","individual","equalstatus",0,1,0,"5",0.5,0.5
"549","EI04","5637","40","individual","equalstatus",0,1,0,"5",0.5,0.125
"550","EI04","5639","40","individual","equalstatus",1,0,1,"5",0.875,0.625
"551","EI04","5629","40","individual","equalstatus",1,0,1,"5",1,1
"552","EI04","5627","40","individual","equalstatus",1,0,1,"5",0.75,0.625
"553","EI04","5630","40","individual","equalstatus",0,1,0,"5",0.375,0.25
"554","EI04","5631","40","individual","equalstatus",0,1,0,"5",0.125,0
"555","EI04","5632","40","individual","equalstatus",0,1,0,"5",0.375,0
"556","EI04","5634","40","individual","equalstatus",0,1,0,"5",0.625,0.625
"557","EI04","5638","40","individual","equalstatus",1,0,1,"5",0.875,0.875
"558","EI04","5626","40","individual","equalstatus",1,0,0,"5",0.5,0
"559","EI04","5628","40","individual","equalstatus",1,0,0,"5",0.875,0
"560","EI04","5636","40","individual","equalstatus",1,0,0,"5",0.875,0.125
"561","IG01","4787","8","group","lowstatus",0,1,0,"1",0.625,0.125
"562","IG01","4785","8","group","highstatus",1,0,0,"1",0.75,0
"563","IG01","4789","8","group","lowstatus",1,0,0,"1",0.375,0
"564","IG01","4791","8","group","highstatus",1,0,0,"1",0.875,0
"565","IG01","4781","8","group","lowstatus",0,1,0,"1",0.25,0.25
"566","IG01","4779","8","group","highstatus",1,0,0,"1",1,0
"567","IG01","4782","8","group","lowstatus",1,0,0,"1",0.5,0
"568","IG01","4783","8","group","highstatus",1,0,0,"1",1,0.5
"569","IG01","4784","8","group","lowstatus",1,0,0,"1",0.625,0
"570","IG01","4786","8","group","highstatus",1,0,0,"1",0.875,0
"571","IG01","4790","8","group","lowstatus",1,0,0,"1",0.5,0
"572","IG01","4778","8","group","highstatus",1,0,0,"1",1,0
"573","IG01","4780","8","group","lowstatus",1,0,0,"1",0.75,0
"574","IG01","4788","8","group","highstatus",1,0,1,"1",1,0.875
"575","IG01","4787","16","group","lowstatus",0,1,0,"2",0.25,0.25
"576","IG01","4785","16","group","highstatus",1,0,0,"2",0.875,0
"577","IG01","4789","16","group","lowstatus",1,0,0,"2",0.75,0
"578","IG01","4791","16","group","highstatus",1,0,0,"2",1,0
"579","IG01","4781","16","group","lowstatus",1,0,1,"2",0.75,0.625
"580","IG01","4779","16","group","highstatus",1,0,0,"2",0.75,0
"581","IG01","4782","16","group","lowstatus",0,1,0,"2",0.375,0
"582","IG01","4783","16","group","highstatus",1,0,0,"2",1,0.5
"583","IG01","4784","16","group","lowstatus",1,0,0,"2",0.875,0
"584","IG01","4786","16","group","highstatus",1,0,0,"2",1,0
"585","IG01","4790","16","group","lowstatus",1,0,0,"2",0.375,0
"586","IG01","4778","16","group","highstatus",1,0,0,"2",1,0
"587","IG01","4780","16","group","lowstatus",1,0,0,"2",0.875,0
"588","IG01","4788","16","group","highstatus",1,0,1,"2",1,1
"589","IG01","4787","24","group","lowstatus",1,0,1,"3",0.5,0.375
"590","IG01","4785","24","group","highstatus",1,0,0,"3",1,0
"591","IG01","4789","24","group","lowstatus",1,0,0,"3",0.625,0
"592","IG01","4791","24","group","highstatus",1,0,0,"3",1,0
"593","IG01","4781","24","group","lowstatus",0,1,0,"3",0.75,0.625
"594","IG01","4779","24","group","highstatus",0,1,0,"3",0.5,0
"595","IG01","4782","24","group","lowstatus",0,1,0,"3",0.5,0
"596","IG01","4783","24","group","highstatus",1,0,1,"3",0.75,0.5
"597","IG01","4784","24","group","lowstatus",1,0,0,"3",0.875,0
"598","IG01","4786","24","group","highstatus",1,0,0,"3",1,0
"599","IG01","4790","24","group","lowstatus",1,0,0,"3",0.625,0
"600","IG01","4778","24","group","highstatus",1,0,0,"3",1,0
"601","IG01","4780","24","group","lowstatus",0,1,0,"3",0.875,0
"602","IG01","4788","24","group","highstatus",1,0,1,"3",1,1
"603","IG01","4787","32","group","lowstatus",1,0,1,"4",0.75,0.75
"604","IG01","4785","32","group","highstatus",1,0,0,"4",1,0
"605","IG01","4789","32","group","lowstatus",1,0,0,"4",0.875,0
"606","IG01","4791","32","group","highstatus",1,0,0,"4",1,0
"607","IG01","4781","32","group","lowstatus",1,0,1,"4",1,0.875
"608","IG01","4779","32","group","highstatus",1,0,0,"4",1,0
"609","IG01","4782","32","group","lowstatus",1,0,0,"4",0.875,0
"610","IG01","4783","32","group","highstatus",1,0,1,"4",1,0.75
"611","IG01","4784","32","group","lowstatus",1,0,0,"4",1,0
"612","IG01","4786","32","group","highstatus",1,0,0,"4",1,0
"613","IG01","4790","32","group","lowstatus",1,0,0,"4",0.75,0
"614","IG01","4778","32","group","highstatus",1,0,0,"4",1,0
"615","IG01","4780","32","group","lowstatus",1,0,0,"4",1,0
"616","IG01","4788","32","group","highstatus",1,0,1,"4",1,1
"617","IG01","4787","40","group","lowstatus",1,0,1,"5",1,1
"618","IG01","4785","40","group","highstatus",1,0,0,"5",1,0
"619","IG01","4789","40","group","lowstatus",1,0,0,"5",0.625,0
"620","IG01","4791","40","group","highstatus",1,0,0,"5",1,0
"621","IG01","4781","40","group","lowstatus",1,0,1,"5",0.875,0.625
"622","IG01","4779","40","group","highstatus",1,0,0,"5",1,0
"623","IG01","4782","40","group","lowstatus",1,0,0,"5",1,0
"624","IG01","4783","40","group","highstatus",1,0,1,"5",1,0.625
"625","IG01","4784","40","group","lowstatus",1,0,0,"5",1,0
"626","IG01","4786","40","group","highstatus",1,0,0,"5",1,0
"627","IG01","4790","40","group","lowstatus",0,1,0,"5",0.25,0
"628","IG01","4778","40","group","highstatus",1,0,0,"5",1,0
"629","IG01","4780","40","group","lowstatus",1,0,0,"5",1,0
"630","IG01","4788","40","group","highstatus",1,0,1,"5",1,1
"631","IG02","5145","8","group","lowstatus",1,0,0,"1",0.625,0
"632","IG02","5143","8","group","highstatus",1,0,1,"1",1,0.375
"633","IG02","5147","8","group","lowstatus",1,0,0,"1",0.875,0
"634","IG02","5149","8","group","highstatus",1,0,0,"1",1,0
"635","IG02","5139","8","group","lowstatus",1,0,0,"1",0.875,0
"636","IG02","5137","8","group","highstatus",0,1,0,"1",0.25,0
"637","IG02","5140","8","group","lowstatus",1,0,0,"1",0.625,0
"638","IG02","5141","8","group","highstatus",1,0,0,"1",0.875,0
"639","IG02","5142","8","group","lowstatus",0,1,0,"1",0,0
"640","IG02","5144","8","group","highstatus",1,0,0,"1",0.25,0
"641","IG02","5148","8","group","lowstatus",0,1,0,"1",0,0
"642","IG02","5136","8","group","highstatus",1,0,0,"1",0.875,0
"643","IG02","5138","8","group","lowstatus",1,0,1,"1",0.75,0.5
"644","IG02","5146","8","group","highstatus",1,0,0,"1",0.625,0
"645","IG02","5145","16","group","lowstatus",0,1,0,"2",0.5,0
"646","IG02","5143","16","group","highstatus",1,0,1,"2",1,0.875
"647","IG02","5147","16","group","lowstatus",0,1,0,"2",0.625,0
"648","IG02","5149","16","group","highstatus",1,0,0,"2",0.75,0
"649","IG02","5139","16","group","lowstatus",1,0,0,"2",0.875,0
"650","IG02","5137","16","group","highstatus",1,0,0,"2",0.75,0.125
"651","IG02","5140","16","group","lowstatus",1,0,0,"2",0.625,0
"652","IG02","5141","16","group","highstatus",1,0,0,"2",0.875,0
"653","IG02","5142","16","group","lowstatus",0,1,0,"2",0.25,0
"654","IG02","5144","16","group","highstatus",1,0,0,"2",0.5,0
"655","IG02","5148","16","group","lowstatus",1,0,0,"2",0.25,0
"656","IG02","5136","16","group","highstatus",1,0,0,"2",1,0
"657","IG02","5138","16","group","lowstatus",1,0,1,"2",1,0.875
"658","IG02","5146","16","group","highstatus",0,1,0,"2",0.5,0
"659","IG02","5145","24","group","lowstatus",1,0,1,"3",0.625,0.375
"660","IG02","5143","24","group","highstatus",1,0,1,"3",1,1
"661","IG02","5147","24","group","lowstatus",0,1,0,"3",0.375,0
"662","IG02","5149","24","group","highstatus",1,0,0,"3",1,0
"663","IG02","5139","24","group","lowstatus",1,0,0,"3",0.75,0
"664","IG02","5137","24","group","highstatus",1,0,1,"3",1,0.25
"665","IG02","5140","24","group","lowstatus",1,0,0,"3",1,0
"666","IG02","5141","24","group","highstatus",1,0,0,"3",0.75,0
"667","IG02","5142","24","group","lowstatus",1,0,0,"3",0.25,0
"668","IG02","5144","24","group","highstatus",1,0,0,"3",1,0
"669","IG02","5148","24","group","lowstatus",1,0,1,"3",0.75,0.25
"670","IG02","5136","24","group","highstatus",1,0,1,"3",1,0.5
"671","IG02","5138","24","group","lowstatus",1,0,1,"3",1,0.875
"672","IG02","5146","24","group","highstatus",0,1,0,"3",0.375,0
"673","IG02","5145","32","group","lowstatus",1,0,1,"4",1,1
"674","IG02","5143","32","group","highstatus",1,0,1,"4",1,1
"675","IG02","5147","32","group","lowstatus",1,0,0,"4",0.25,0
"676","IG02","5149","32","group","highstatus",1,0,0,"4",1,0
"677","IG02","5139","32","group","lowstatus",1,0,1,"4",1,0.5
"678","IG02","5137","32","group","highstatus",1,0,1,"4",1,0.625
"679","IG02","5140","32","group","lowstatus",1,0,0,"4",0.875,0
"680","IG02","5141","32","group","highstatus",1,0,0,"4",1,0
"681","IG02","5142","32","group","lowstatus",0,1,0,"4",0.375,0
"682","IG02","5144","32","group","highstatus",1,0,0,"4",1,0
"683","IG02","5148","32","group","lowstatus",1,0,1,"4",1,0.875
"684","IG02","5136","32","group","highstatus",1,0,0,"4",1,0.375
"685","IG02","5138","32","group","lowstatus",1,0,1,"4",1,1
"686","IG02","5146","32","group","highstatus",1,0,0,"4",0.875,0
"687","IG02","5145","40","group","lowstatus",1,0,1,"5",1,1
"688","IG02","5143","40","group","highstatus",1,0,1,"5",1,1
"689","IG02","5147","40","group","lowstatus",0,1,0,"5",0.75,0
"690","IG02","5149","40","group","highstatus",0,1,0,"5",0.875,0
"691","IG02","5139","40","group","lowstatus",1,0,1,"5",1,1
"692","IG02","5137","40","group","highstatus",1,0,0,"5",1,0.375
"693","IG02","5140","40","group","lowstatus",1,0,0,"5",1,0
"694","IG02","5141","40","group","highstatus",1,0,1,"5",1,1
"695","IG02","5142","40","group","lowstatus",0,1,0,"5",0.375,0
"696","IG02","5144","40","group","highstatus",1,0,0,"5",0.875,0
"697","IG02","5148","40","group","lowstatus",1,0,1,"5",1,1
"698","IG02","5136","40","group","highstatus",1,0,0,"5",1,0
"699","IG02","5138","40","group","lowstatus",1,0,1,"5",1,1
"700","IG02","5146","40","group","highstatus",1,0,0,"5",0.75,0
"701","IG03","5265","8","group","lowstatus",0,1,0,"1",0.125,0
"702","IG03","5263","8","group","highstatus",1,0,1,"1",0.75,0.25
"703","IG03","5267","8","group","lowstatus",0,1,0,"1",0.25,0
"704","IG03","5269","8","group","highstatus",1,0,0,"1",1,0
"705","IG03","5259","8","group","lowstatus",0,1,0,"1",0.625,0
"706","IG03","5257","8","group","highstatus",0,1,0,"1",0.625,0
"707","IG03","5260","8","group","lowstatus",0,1,0,"1",0.25,0
"708","IG03","5261","8","group","highstatus",0,1,0,"1",0.75,0
"709","IG03","5262","8","group","lowstatus",0,1,0,"1",0.125,0
"710","IG03","5264","8","group","highstatus",1,0,1,"1",1,1
"711","IG03","5268","8","group","lowstatus",1,0,1,"1",0.5,0.25
"712","IG03","5256","8","group","highstatus",1,0,0,"1",0.875,0
